order_id,customer_id,product_id,order_date,quantity,price,total_amount
21620,2968,47,2026-07-09,2,25518.62,51037.24
21621,4159,45,2025-05-29,1,26833.09,26833.09
21622,2399,66,2026-05-20,4,21733.34,86933.36
21623,514,55,2025-11-19,4,13367.33,53469.32
21624,13,21,2026-02-17,1,18921.73,18921.73
21625,1010,66,2025-02-10,2,21733.34,43466.68
21626,4553,21,2025-02-26,1,18921.73,18921.73
21627,4937,35,2025-12-28,2,23136.19,46272.38
21628,2169,15,2025-10-02,4,20590.51,82362.04
21629,4906,56,2025-07-29,3,26475.7,79427.1
21630,1899,45,2026-01-26,1,26833.09,26833.09
21631,4481,74,2026-07-25,1,36333.3,36333.3
21632,4377,83,2026-04-05,3,2419.59,7258.77
21633,4283,60,2025-09-07,4,29233.32,116933.28
21634,1911,30,2025-01-25,1,11923.28,11923.28
21635,3686,81,2025-06-02,4,19119.05,76476.2
21636,4455,30,2025-11-21,2,11923.28,23846.56
21637,4596,21,2025-04-11,4,18921.73,75686.92
21638,1890,1,2025-07-26,1,9860.9,9860.9
21639,898,79,2025-02-21,4,5403.22,21612.88
21640,1285,69,2025-12-08,2,9605.74,19211.48
21641,1776,89,2026-08-22,2,31386.99,62773.98
21642,4326,90,2025-12-11,1,7489.38,7489.38
21643,4046,45,2025-10-30,3,26833.09,80499.27
21644,444,15,2025-04-18,1,20590.51,20590.51
21645,3771,34,2025-04-26,4,660.78,2643.12
21646,243,64,2026-05-21,3,14413.18,43239.54
21647,3395,70,2025-12-12,3,35116.83,105350.49
21648,2651,38,2025-11-19,1,34408.99,34408.99
21649,1971,79,2026-04-10,1,5403.22,5403.22
21650,31,31,2026-02-10,1,36403.6,36403.6
21651,4298,53,2025-02-15,1,3729.41,3729.41
21652,1380,84,2025-11-11,3,48534.55,145603.65
21653,2816,53,2025-02-11,3,3729.41,11188.23
21654,3542,12,2026-05-09,4,3962.61,15850.44
21655,4618,23,2026-06-24,3,43854.59,131563.77
21656,4019,99,2026-08-29,4,1180.22,4720.88
21657,4341,62,2026-02-15,3,47464.16,142392.48
21658,3734,30,2026-01-09,1,11923.28,11923.28
21659,136,37,2025-06-21,3,1323.97,3971.91
21660,3665,98,2025-08-08,2,34248.24,68496.48
21661,4455,91,2026-07-01,2,9608.7,19217.4
21662,3035,1,2025-10-28,2,9860.9,19721.8
21663,4127,79,2025-11-09,4,5403.22,21612.88
21664,3374,14,2025-01-21,2,34826.88,69653.76
21665,1943,100,2025-07-31,1,36835.0,36835.0
21666,4749,47,2026-06-26,3,25518.62,76555.86
21667,1050,70,2025-03-30,3,35116.83,105350.49
21668,3371,90,2026-07-16,3,7489.38,22468.14
21669,3134,37,2025-09-06,4,1323.97,5295.88
21670,3159,13,2025-02-02,2,12485.08,24970.16
21671,2875,93,2026-02-21,4,12961.5,51846.0
21672,4938,36,2026-02-22,1,24519.08,24519.08
21673,3300,80,2026-07-02,1,12028.3,12028.3
21674,2956,33,2025-02-05,2,603.79,1207.58
21675,1617,12,2026-06-04,4,3962.61,15850.44
21676,659,45,2025-07-18,2,26833.09,53666.18
21677,1124,68,2025-04-03,1,41179.83,41179.83
21678,4675,75,2025-04-09,4,11645.34,46581.36
21679,346,24,2025-10-26,1,45641.76,45641.76
21680,660,69,2026-02-19,3,9605.74,28817.22
21681,4641,13,2025-02-09,1,12485.08,12485.08
21682,1663,50,2025-01-25,3,37746.1,113238.3
21683,4732,91,2025-10-18,1,9608.7,9608.7
21684,3383,73,2026-05-26,2,14958.13,29916.26
21685,4086,82,2025-07-09,3,23900.14,71700.42
21686,1936,59,2026-03-27,3,27544.34,82633.02
21687,4584,33,2025-06-28,4,603.79,2415.16
21688,3620,22,2025-01-20,4,26836.66,107346.64
21689,1760,1,2025-12-20,2,9860.9,19721.8
21690,2196,48,2026-02-06,3,8037.45,24112.35
21691,4984,41,2025-11-25,4,15185.77,60743.08
21692,3099,6,2025-09-23,3,39609.37,118828.11
21693,2166,70,2025-05-30,1,35116.83,35116.83
21694,153,97,2025-04-27,3,17217.25,51651.75
21695,2659,94,2025-11-03,2,19133.71,38267.42
21696,881,52,2026-02-24,1,23496.56,23496.56
21697,2565,72,2025-10-04,3,15015.13,45045.39
21698,3242,19,2026-07-31,3,15172.65,45517.95
21699,4633,93,2025-07-19,1,12961.5,12961.5
21700,1666,64,2025-04-18,1,14413.18,14413.18
21701,1797,1,2026-08-10,4,9860.9,39443.6
21702,433,80,2025-09-14,4,12028.3,48113.2
21703,12,7,2025-09-06,2,29152.05,58304.1
21704,3616,15,2026-06-06,3,20590.51,61771.53
21705,396,39,2026-07-08,4,14841.37,59365.48
21706,2953,47,2026-03-11,4,25518.62,102074.48
21707,2764,11,2026-03-29,2,43706.96,87413.92
21708,1238,91,2025-08-08,3,9608.7,28826.1
21709,2297,65,2026-08-08,2,42241.64,84483.28
21710,2602,3,2025-03-08,4,25357.17,101428.68
21711,1540,1,2025-05-21,3,9860.9,29582.7
21712,3612,48,2026-08-28,1,8037.45,8037.45
21713,1667,58,2026-02-05,2,46232.85,92465.7
21714,947,68,2026-07-27,2,41179.83,82359.66
21715,3238,53,2025-11-19,2,3729.41,7458.82
21716,2005,49,2026-03-18,2,33614.54,67229.08
21717,2055,57,2025-03-21,4,25969.56,103878.24
21718,3468,42,2025-05-29,3,8523.29,25569.87
21719,3542,51,2026-05-16,2,5697.63,11395.26
21720,2164,69,2026-07-02,1,9605.74,9605.74
21721,936,67,2026-05-13,2,41467.62,82935.24
21722,2285,68,2026-08-03,4,41179.83,164719.32
21723,2668,79,2026-06-29,1,5403.22,5403.22
21724,384,15,2025-10-06,1,20590.51,20590.51
21725,1562,61,2025-08-08,1,20202.33,20202.33
21726,3713,7,2025-05-03,4,29152.05,116608.2
21727,271,73,2025-08-01,4,14958.13,59832.52
21728,1866,10,2025-03-14,1,2693.21,2693.21
21729,4168,69,2025-02-25,1,9605.74,9605.74
21730,1280,82,2025-08-10,2,23900.14,47800.28
21731,4680,78,2026-02-24,2,8725.0,17450.0
21732,2253,97,2025-04-08,4,17217.25,68869.0
21733,240,72,2026-08-21,4,15015.13,60060.52
21734,4195,91,2026-08-19,2,9608.7,19217.4
21735,623,52,2025-08-30,4,23496.56,93986.24
21736,1387,35,2026-05-21,1,23136.19,23136.19
21737,957,87,2025-08-30,4,16071.12,64284.48
21738,365,80,2025-09-29,2,12028.3,24056.6
21739,1279,75,2026-04-16,4,11645.34,46581.36
21740,9,43,2025-12-30,3,20477.25,61431.75
21741,1577,51,2025-07-09,1,5697.63,5697.63
21742,2633,82,2025-10-31,3,23900.14,71700.42
21743,2353,83,2026-03-18,3,2419.59,7258.77
21744,3828,71,2025-10-19,1,14674.02,14674.02
21745,2466,73,2025-05-20,2,14958.13,29916.26
21746,2176,41,2025-10-25,2,15185.77,30371.54
21747,4790,42,2026-05-21,4,8523.29,34093.16
21748,3244,2,2025-02-11,2,14385.66,28771.32
21749,3429,28,2025-12-19,2,47465.8,94931.6
21750,1723,34,2026-08-23,3,660.78,1982.34
21751,3228,64,2026-01-04,1,14413.18,14413.18
21752,3490,66,2026-01-13,1,21733.34,21733.34
21753,2620,96,2025-04-27,1,33224.76,33224.76
21754,4900,34,2026-07-07,1,660.78,660.78
21755,1082,61,2026-02-18,3,20202.33,60606.99
21756,1471,48,2025-04-05,4,8037.45,32149.8
21757,4002,9,2025-12-12,3,9750.32,29250.96
21758,2367,2,2025-03-04,2,14385.66,28771.32
21759,271,87,2025-07-18,1,16071.12,16071.12
21760,1945,58,2025-03-01,2,46232.85,92465.7
21761,440,92,2026-08-10,2,42999.84,85999.68
21762,2330,65,2025-03-19,4,42241.64,168966.56
21763,2895,93,2026-05-06,3,12961.5,38884.5
21764,350,5,2026-03-18,2,40317.93,80635.86
21765,329,42,2025-07-27,2,8523.29,17046.58
21766,391,88,2025-03-06,2,22537.42,45074.84
21767,3661,62,2025-04-16,4,47464.16,189856.64
21768,1861,42,2025-08-29,3,8523.29,25569.87
21769,931,81,2025-08-01,2,19119.05,38238.1
21770,1208,95,2025-04-11,3,43589.34,130768.02
21771,1066,68,2025-07-16,1,41179.83,41179.83
21772,2834,85,2026-02-16,2,35859.94,71719.88
21773,4040,43,2026-03-03,4,20477.25,81909.0
21774,3672,48,2026-08-28,1,8037.45,8037.45
21775,3814,60,2025-07-26,1,29233.32,29233.32
21776,4128,83,2025-10-24,1,2419.59,2419.59
21777,4730,79,2026-07-19,1,5403.22,5403.22
21778,3181,78,2026-08-06,4,8725.0,34900.0
21779,1989,97,2025-06-03,4,17217.25,68869.0
21780,1188,27,2025-07-23,3,27547.37,82642.11
21781,2059,89,2025-12-14,1,31386.99,31386.99
21782,1275,93,2026-01-18,4,12961.5,51846.0
21783,3935,7,2026-03-13,2,29152.05,58304.1
21784,2754,60,2026-08-20,2,29233.32,58466.64
21785,3270,83,2025-04-25,4,2419.59,9678.36
21786,138,92,2026-08-01,3,42999.84,128999.52
21787,3984,81,2026-03-30,2,19119.05,38238.1
21788,2249,54,2026-01-26,4,29989.49,119957.96
21789,301,78,2025-10-14,3,8725.0,26175.0
21790,4518,87,2026-01-05,3,16071.12,48213.36
21791,1037,47,2025-07-30,3,25518.62,76555.86
21792,2780,28,2025-10-27,2,47465.8,94931.6
21793,1993,56,2025-11-12,2,26475.7,52951.4
21794,3471,35,2026-01-23,1,23136.19,23136.19
21795,1310,70,2025-12-06,3,35116.83,105350.49
21796,450,38,2026-05-03,4,34408.99,137635.96
21797,839,57,2026-03-29,1,25969.56,25969.56
21798,4499,40,2026-07-05,2,28082.68,56165.36
21799,3179,20,2025-01-01,4,28988.14,115952.56
21800,3404,93,2026-08-28,2,12961.5,25923.0
21801,3236,59,2025-05-06,1,27544.34,27544.34
21802,2858,1,2025-10-30,2,9860.9,19721.8
21803,1230,39,2025-08-29,1,14841.37,14841.37
21804,4431,81,2025-12-18,1,19119.05,19119.05
21805,4654,78,2026-04-11,3,8725.0,26175.0
21806,1836,86,2026-07-12,2,16295.06,32590.12
21807,2753,39,2025-01-08,2,14841.37,29682.74
21808,444,61,2025-09-12,1,20202.33,20202.33
21809,612,5,2026-07-20,1,40317.93,40317.93
21810,4008,28,2026-04-21,2,47465.8,94931.6
21811,120,8,2025-03-23,1,39083.12,39083.12
21812,5000,16,2025-06-13,3,43840.44,131521.32
21813,4317,93,2026-06-10,3,12961.5,38884.5
21814,2035,86,2025-02-18,3,16295.06,48885.18
21815,2113,93,2025-03-19,2,12961.5,25923.0
21816,1723,67,2026-03-05,1,41467.62,41467.62
21817,1310,78,2025-07-13,1,8725.0,8725.0
21818,2823,56,2025-07-17,2,26475.7,52951.4
21819,822,14,2025-01-22,1,34826.88,34826.88
21820,4861,29,2025-01-15,3,49931.14,149793.42
21821,4046,52,2026-07-02,4,23496.56,93986.24
21822,434,49,2025-09-02,3,33614.54,100843.62
21823,4694,59,2025-06-11,1,27544.34,27544.34
21824,1397,94,2026-05-23,3,19133.71,57401.13
21825,1741,54,2026-03-21,4,29989.49,119957.96
21826,4756,97,2025-09-25,2,17217.25,34434.5
21827,3585,32,2025-09-05,1,19025.95,19025.95
21828,667,86,2025-03-08,1,16295.06,16295.06
21829,167,44,2025-10-06,4,11767.21,47068.84
21830,2149,33,2025-06-25,2,603.79,1207.58
21831,3191,26,2026-01-28,4,23214.6,92858.4
21832,620,50,2025-02-10,1,37746.1,37746.1
21833,1374,35,2026-02-03,1,23136.19,23136.19
21834,1290,30,2025-05-10,2,11923.28,23846.56
21835,3960,42,2026-02-10,1,8523.29,8523.29
21836,1084,91,2025-04-06,2,9608.7,19217.4
21837,4522,77,2026-02-24,4,35818.8,143275.2
21838,3727,6,2025-11-03,2,39609.37,79218.74
21839,3255,65,2025-08-01,3,42241.64,126724.92
21840,3866,92,2025-11-01,2,42999.84,85999.68
21841,1391,53,2026-07-15,1,3729.41,3729.41
21842,1093,89,2026-02-28,1,31386.99,31386.99
21843,2640,14,2025-08-24,3,34826.88,104480.64
21844,4183,3,2025-06-13,1,25357.17,25357.17
21845,1273,100,2025-02-24,4,36835.0,147340.0
21846,1904,51,2026-02-14,2,5697.63,11395.26
21847,460,94,2026-01-05,3,19133.71,57401.13
21848,3968,83,2025-11-14,2,2419.59,4839.18
21849,2130,72,2025-02-24,1,15015.13,15015.13
21850,1040,32,2026-03-31,1,19025.95,19025.95
21851,1898,7,2025-11-22,2,29152.05,58304.1
21852,931,29,2026-06-19,4,49931.14,199724.56
21853,3669,71,2026-02-17,1,14674.02,14674.02
21854,2767,56,2025-10-08,2,26475.7,52951.4
21855,3286,58,2025-11-10,2,46232.85,92465.7
21856,1753,18,2025-11-02,3,791.19,2373.57
21857,217,64,2025-03-06,1,14413.18,14413.18
21858,2106,53,2025-11-07,1,3729.41,3729.41
21859,460,88,2026-06-12,3,22537.42,67612.26
21860,320,99,2025-04-28,3,1180.22,3540.66
21861,4446,9,2026-01-15,2,9750.32,19500.64
21862,1614,83,2026-02-02,4,2419.59,9678.36
21863,3800,66,2025-10-24,3,21733.34,65200.02
21864,2704,41,2025-12-07,1,15185.77,15185.77
21865,4311,27,2026-02-21,4,27547.37,110189.48
21866,4891,64,2026-02-03,2,14413.18,28826.36
21867,2723,26,2025-11-05,1,23214.6,23214.6
21868,2774,90,2025-04-17,3,7489.38,22468.14
21869,2030,67,2026-08-26,1,41467.62,41467.62
21870,4115,37,2026-03-04,1,1323.97,1323.97
21871,1787,27,2025-12-14,4,27547.37,110189.48
21872,3144,25,2025-12-16,1,13445.51,13445.51
21873,1517,28,2026-06-25,2,47465.8,94931.6
21874,3578,82,2025-08-27,3,23900.14,71700.42
21875,1344,59,2025-01-27,3,27544.34,82633.02
21876,954,89,2026-01-22,4,31386.99,125547.96
21877,569,34,2026-03-31,2,660.78,1321.56
21878,4792,53,2026-05-15,2,3729.41,7458.82
21879,2866,20,2025-10-13,4,28988.14,115952.56
21880,4191,19,2026-02-23,2,15172.65,30345.3
21881,4720,67,2025-01-30,1,41467.62,41467.62
21882,3283,9,2025-07-29,1,9750.32,9750.32
21883,3659,57,2025-12-11,2,25969.56,51939.12
21884,2761,3,2026-01-22,2,25357.17,50714.34
21885,2192,91,2026-07-01,1,9608.7,9608.7
21886,4092,28,2026-03-12,4,47465.8,189863.2
21887,376,63,2025-08-19,1,38903.86,38903.86
21888,3112,1,2025-06-05,4,9860.9,39443.6
21889,2052,56,2026-06-24,2,26475.7,52951.4
21890,2938,25,2025-02-22,4,13445.51,53782.04
21891,1325,49,2025-07-26,4,33614.54,134458.16
21892,1424,89,2025-01-10,2,31386.99,62773.98
21893,822,54,2026-08-24,2,29989.49,59978.98
21894,4234,29,2025-07-23,3,49931.14,149793.42
21895,4677,96,2025-01-14,2,33224.76,66449.52
21896,3136,96,2026-03-29,4,33224.76,132899.04
21897,1068,49,2025-12-08,2,33614.54,67229.08
21898,2565,80,2026-01-06,4,12028.3,48113.2
21899,4926,57,2025-05-10,2,25969.56,51939.12
21900,211,29,2025-03-27,2,49931.14,99862.28
21901,3912,23,2025-12-23,4,43854.59,175418.36
21902,4532,36,2025-06-09,2,24519.08,49038.16
21903,1734,32,2026-07-03,1,19025.95,19025.95
21904,3898,99,2025-11-07,1,1180.22,1180.22
21905,1173,46,2025-09-25,2,10101.66,20203.32
21906,248,10,2025-08-20,2,2693.21,5386.42
21907,4465,89,2026-06-19,4,31386.99,125547.96
21908,2758,78,2025-05-21,1,8725.0,8725.0
21909,287,10,2025-06-03,4,2693.21,10772.84
21910,2505,61,2025-12-29,2,20202.33,40404.66
21911,1839,64,2025-02-07,3,14413.18,43239.54
21912,998,31,2026-07-08,1,36403.6,36403.6
21913,310,67,2026-06-11,3,41467.62,124402.86
21914,1534,34,2025-02-01,2,660.78,1321.56
21915,4719,83,2025-11-26,1,2419.59,2419.59
21916,2057,67,2025-08-08,3,41467.62,124402.86
21917,3397,93,2026-06-09,3,12961.5,38884.5
21918,4538,59,2025-01-10,2,27544.34,55088.68
21919,3569,92,2026-02-11,1,42999.84,42999.84
21920,4282,97,2025-10-13,3,17217.25,51651.75
21921,5000,33,2025-07-31,2,603.79,1207.58
21922,4136,100,2026-04-12,2,36835.0,73670.0
21923,3740,47,2025-08-04,1,25518.62,25518.62
21924,3410,90,2026-08-12,1,7489.38,7489.38
21925,1276,86,2025-02-26,1,16295.06,16295.06
21926,3589,5,2026-02-13,2,40317.93,80635.86
21927,2617,98,2025-06-03,3,34248.24,102744.72
21928,1233,43,2026-05-28,2,20477.25,40954.5
21929,2582,80,2025-03-20,4,12028.3,48113.2
21930,3123,37,2025-10-15,1,1323.97,1323.97
21931,1804,75,2026-07-25,3,11645.34,34936.02
21932,2293,43,2025-07-05,4,20477.25,81909.0
21933,3217,54,2025-05-17,2,29989.49,59978.98
21934,597,67,2026-04-14,2,41467.62,82935.24
21935,2629,35,2026-03-19,1,23136.19,23136.19
21936,3451,26,2025-01-02,2,23214.6,46429.2
21937,943,17,2026-08-19,1,15039.39,15039.39
21938,157,79,2025-11-30,4,5403.22,21612.88
21939,1500,29,2026-08-29,3,49931.14,149793.42
21940,3227,19,2026-06-14,3,15172.65,45517.95
21941,498,98,2025-05-27,3,34248.24,102744.72
21942,2840,81,2026-07-18,1,19119.05,19119.05
21943,139,53,2025-01-05,2,3729.41,7458.82
21944,887,61,2025-05-11,4,20202.33,80809.32
21945,2117,61,2025-12-07,3,20202.33,60606.99
21946,3057,41,2025-09-15,1,15185.77,15185.77
21947,3400,96,2026-07-27,1,33224.76,33224.76
21948,1020,6,2026-07-11,3,39609.37,118828.11
21949,1813,74,2025-12-10,4,36333.3,145333.2
21950,4651,96,2025-02-17,3,33224.76,99674.28
21951,4946,60,2025-03-01,2,29233.32,58466.64
21952,2001,32,2026-07-26,4,19025.95,76103.8
21953,2798,7,2025-12-25,4,29152.05,116608.2
21954,4025,100,2026-07-23,2,36835.0,73670.0
21955,1784,46,2026-02-03,4,10101.66,40406.64
21956,4538,4,2025-10-15,4,26660.27,106641.08
21957,1579,41,2026-01-13,3,15185.77,45557.31
21958,3091,1,2026-08-15,4,9860.9,39443.6
21959,1584,20,2025-11-01,4,28988.14,115952.56
21960,2827,27,2025-08-16,1,27547.37,27547.37
21961,3278,63,2025-10-23,3,38903.86,116711.58
21962,4501,36,2026-08-30,2,24519.08,49038.16
21963,4665,21,2026-05-06,4,18921.73,75686.92
21964,1513,85,2026-03-17,2,35859.94,71719.88
21965,4745,72,2025-05-31,2,15015.13,30030.26
21966,1576,93,2025-01-20,4,12961.5,51846.0
21967,4988,99,2026-03-09,3,1180.22,3540.66
21968,681,53,2026-01-01,1,3729.41,3729.41
21969,596,43,2026-06-08,4,20477.25,81909.0
21970,997,6,2025-08-16,2,39609.37,79218.74
21971,1574,90,2025-08-26,3,7489.38,22468.14
21972,4438,73,2025-03-07,1,14958.13,14958.13
21973,2961,86,2026-04-22,1,16295.06,16295.06
21974,1588,25,2026-04-27,4,13445.51,53782.04
21975,492,72,2025-04-01,4,15015.13,60060.52
21976,1954,14,2025-08-22,2,34826.88,69653.76
21977,703,67,2025-08-06,2,41467.62,82935.24
21978,901,76,2026-07-27,2,245.11,490.22
21979,4274,26,2026-08-03,4,23214.6,92858.4
21980,2688,23,2025-05-27,2,43854.59,87709.18
21981,1438,91,2025-10-16,3,9608.7,28826.1
21982,4402,93,2026-05-15,3,12961.5,38884.5
21983,1061,61,2025-05-30,4,20202.33,80809.32
21984,649,79,2026-05-20,1,5403.22,5403.22
21985,217,93,2025-03-31,3,12961.5,38884.5
21986,757,91,2026-08-02,4,9608.7,38434.8
21987,4714,4,2025-06-01,1,26660.27,26660.27
21988,2728,29,2026-04-23,3,49931.14,149793.42
21989,765,77,2025-08-12,1,35818.8,35818.8
21990,155,26,2025-10-18,3,23214.6,69643.8
21991,841,29,2026-08-04,3,49931.14,149793.42
21992,3233,15,2025-02-20,1,20590.51,20590.51
21993,1438,63,2025-03-24,1,38903.86,38903.86
21994,268,13,2025-10-10,3,12485.08,37455.24
21995,3660,29,2026-08-22,4,49931.14,199724.56
21996,4798,66,2025-09-23,4,21733.34,86933.36
21997,3073,96,2025-03-01,4,33224.76,132899.04
21998,1233,55,2025-07-02,3,13367.33,40101.99
21999,424,85,2025-12-10,2,35859.94,71719.88
22000,3087,43,2026-05-04,1,20477.25,20477.25
22001,736,40,2026-05-05,4,28082.68,112330.72
22002,1267,42,2026-06-21,3,8523.29,25569.87
22003,2718,83,2025-05-12,4,2419.59,9678.36
22004,52,33,2025-01-17,1,603.79,603.79
22005,1947,29,2026-02-19,2,49931.14,99862.28
22006,4308,75,2025-08-26,3,11645.34,34936.02
22007,1631,63,2026-07-11,3,38903.86,116711.58
22008,4735,33,2025-10-26,3,603.79,1811.37
22009,260,10,2025-05-31,3,2693.21,8079.63
22010,2677,9,2025-12-31,4,9750.32,39001.28
22011,2577,51,2025-09-21,2,5697.63,11395.26
22012,4932,34,2026-06-01,1,660.78,660.78
22013,4995,70,2025-08-23,2,35116.83,70233.66
22014,2838,9,2025-04-02,2,9750.32,19500.64
22015,3308,69,2026-06-29,1,9605.74,9605.74
22016,3939,71,2025-11-21,4,14674.02,58696.08
22017,1503,4,2026-07-02,3,26660.27,79980.81
22018,2544,70,2025-10-22,2,35116.83,70233.66
22019,1426,61,2026-01-16,2,20202.33,40404.66
22020,4750,97,2026-06-22,2,17217.25,34434.5
22021,2829,30,2025-03-05,1,11923.28,11923.28
22022,1729,83,2025-07-29,3,2419.59,7258.77
22023,4595,46,2026-04-30,4,10101.66,40406.64
22024,1745,82,2026-03-28,1,23900.14,23900.14
22025,47,24,2026-08-26,4,45641.76,182567.04
22026,4067,2,2026-06-20,3,14385.66,43156.98
22027,4587,43,2025-06-12,4,20477.25,81909.0
22028,1687,24,2025-04-11,2,45641.76,91283.52
22029,1095,69,2025-08-29,3,9605.74,28817.22
22030,1786,40,2026-08-24,3,28082.68,84248.04
22031,4788,97,2025-12-26,1,17217.25,17217.25
22032,207,55,2026-06-06,3,13367.33,40101.99
22033,1931,43,2026-04-07,4,20477.25,81909.0
22034,1554,62,2026-03-01,2,47464.16,94928.32
22035,2650,43,2026-08-16,3,20477.25,61431.75
22036,2612,40,2026-06-29,1,28082.68,28082.68
22037,1011,32,2026-01-16,1,19025.95,19025.95
22038,3159,95,2025-12-18,1,43589.34,43589.34
22039,3454,29,2025-08-06,1,49931.14,49931.14
22040,4990,66,2026-08-17,4,21733.34,86933.36
22041,1044,92,2025-12-18,2,42999.84,85999.68
22042,3754,72,2025-09-19,1,15015.13,15015.13
22043,3234,66,2025-11-28,1,21733.34,21733.34
22044,2636,3,2025-07-09,3,25357.17,76071.51
22045,1341,90,2026-07-18,4,7489.38,29957.52
22046,826,59,2025-07-29,2,27544.34,55088.68
22047,4524,94,2025-05-31,3,19133.71,57401.13
22048,2053,28,2025-05-08,2,47465.8,94931.6
22049,3905,84,2026-03-23,1,48534.55,48534.55
22050,4398,5,2026-03-24,1,40317.93,40317.93
22051,1780,18,2025-11-22,1,791.19,791.19
22052,1118,13,2025-12-30,2,12485.08,24970.16
22053,938,28,2025-09-05,4,47465.8,189863.2
22054,2065,4,2025-04-30,1,26660.27,26660.27
22055,3857,48,2026-07-18,4,8037.45,32149.8
22056,483,68,2026-04-16,2,41179.83,82359.66
22057,997,28,2025-01-07,2,47465.8,94931.6
22058,2355,44,2026-01-03,1,11767.21,11767.21
22059,30,38,2026-04-02,4,34408.99,137635.96
22060,4000,74,2025-12-25,3,36333.3,108999.9
22061,3321,4,2026-01-30,1,26660.27,26660.27
22062,3196,92,2026-05-28,3,42999.84,128999.52
22063,2113,32,2025-02-01,2,19025.95,38051.9
22064,3007,3,2026-06-27,2,25357.17,50714.34
22065,1842,42,2026-05-06,1,8523.29,8523.29
22066,248,74,2025-03-16,4,36333.3,145333.2
22067,1155,32,2025-06-25,4,19025.95,76103.8
22068,4165,67,2025-04-28,1,41467.62,41467.62
22069,3363,29,2025-09-07,4,49931.14,199724.56
22070,137,56,2025-10-10,4,26475.7,105902.8
22071,3908,83,2026-04-05,3,2419.59,7258.77
22072,3993,15,2025-03-22,4,20590.51,82362.04
22073,4561,71,2025-01-24,2,14674.02,29348.04
22074,3953,44,2025-11-25,2,11767.21,23534.42
22075,1188,68,2025-05-08,3,41179.83,123539.49
22076,4944,1,2026-06-16,4,9860.9,39443.6
22077,49,40,2025-10-09,4,28082.68,112330.72
22078,3707,33,2026-08-02,1,603.79,603.79
22079,4626,21,2026-05-04,3,18921.73,56765.19
22080,1663,19,2025-03-21,3,15172.65,45517.95
22081,3764,78,2025-03-16,1,8725.0,8725.0
22082,2912,84,2026-08-29,2,48534.55,97069.1
22083,1403,64,2025-02-07,2,14413.18,28826.36
22084,1136,88,2025-08-14,2,22537.42,45074.84
22085,3679,18,2025-04-13,4,791.19,3164.76
22086,1105,79,2025-11-07,4,5403.22,21612.88
22087,3402,3,2026-05-03,2,25357.17,50714.34
22088,4313,3,2025-10-31,1,25357.17,25357.17
22089,2730,80,2025-09-08,3,12028.3,36084.9
22090,4167,95,2026-01-10,1,43589.34,43589.34
22091,883,34,2026-04-24,4,660.78,2643.12
22092,1528,10,2026-03-28,3,2693.21,8079.63
22093,2834,74,2025-02-17,4,36333.3,145333.2
22094,1762,62,2026-05-04,1,47464.16,47464.16
22095,4746,65,2025-04-23,3,42241.64,126724.92
22096,1726,54,2026-03-31,1,29989.49,29989.49
22097,1932,26,2025-02-24,3,23214.6,69643.8
22098,4886,21,2025-06-16,3,18921.73,56765.19
22099,4048,100,2025-11-08,2,36835.0,73670.0
22100,3004,23,2025-06-30,3,43854.59,131563.77
22101,2731,34,2025-09-08,2,660.78,1321.56
22102,4755,47,2026-05-13,3,25518.62,76555.86
22103,2664,48,2025-08-12,2,8037.45,16074.9
22104,4738,83,2025-09-17,4,2419.59,9678.36
22105,2914,78,2026-02-14,4,8725.0,34900.0
22106,1022,96,2026-05-12,2,33224.76,66449.52
22107,4239,18,2025-02-17,3,791.19,2373.57
22108,30,2,2025-07-22,4,14385.66,57542.64
22109,2148,91,2026-07-14,2,9608.7,19217.4
22110,4733,72,2025-03-07,3,15015.13,45045.39
22111,4741,79,2026-05-04,4,5403.22,21612.88
22112,3904,93,2026-01-11,2,12961.5,25923.0
22113,645,94,2025-12-28,1,19133.71,19133.71
22114,147,97,2025-02-10,3,17217.25,51651.75
22115,4034,71,2025-02-12,4,14674.02,58696.08
22116,4736,87,2025-03-30,1,16071.12,16071.12
22117,4121,97,2026-02-03,4,17217.25,68869.0
22118,614,90,2026-01-22,4,7489.38,29957.52
22119,3458,74,2026-01-05,1,36333.3,36333.3
22120,3523,30,2025-12-22,4,11923.28,47693.12
22121,4114,95,2025-03-02,1,43589.34,43589.34
22122,1625,41,2025-02-11,3,15185.77,45557.31
22123,1594,22,2025-01-28,2,26836.66,53673.32
22124,593,39,2025-06-30,2,14841.37,29682.74
22125,4229,23,2026-03-26,2,43854.59,87709.18
22126,2686,56,2025-06-25,1,26475.7,26475.7
22127,1673,26,2025-07-05,2,23214.6,46429.2
22128,743,77,2025-02-10,2,35818.8,71637.6
22129,2587,89,2026-02-04,3,31386.99,94160.97
22130,2710,20,2025-03-07,2,28988.14,57976.28
22131,3540,14,2025-03-02,1,34826.88,34826.88
22132,550,54,2026-08-26,2,29989.49,59978.98
22133,3421,7,2026-01-16,1,29152.05,29152.05
22134,3715,1,2026-08-02,3,9860.9,29582.7
22135,553,4,2025-09-09,4,26660.27,106641.08
22136,2295,26,2025-04-12,1,23214.6,23214.6
22137,2293,30,2025-05-17,3,11923.28,35769.84
22138,3737,99,2025-11-18,2,1180.22,2360.44
22139,2034,31,2026-02-16,3,36403.6,109210.8
22140,2646,82,2025-05-22,1,23900.14,23900.14
22141,2140,20,2025-07-05,4,28988.14,115952.56
