order_id,customer_id,product_id,order_date,quantity,price_order,total_amount,customer_name,age,city,gender,product_name,category,price_product,year,month,month_name,year_month
31289,2497,97,2026-02-07,4,17217.25,68869.0,Customer_2497,62,Mumbai,Male,Product_97,Home,17217.25,2026,2,Feb,2026-02
31290,1601,63,2025-08-21,3,38903.86,116711.58,Customer_1601,31,Chennai,Male,Product_63,Sports,38903.86,2025,8,Aug,2025-08
31291,2026,98,2025-05-06,2,34248.24,68496.48,Customer_2026,58,Bangalore,Female,Product_98,Home,34248.24,2025,5,May,2025-05
31292,3543,81,2026-05-08,4,19119.05,76476.2,Customer_3543,23,Bangalore,Female,Product_81,Sports,19119.05,2026,5,May,2026-05
31293,521,29,2026-02-08,1,49931.14,49931.14,Customer_521,43,Bangalore,Female,Product_29,Clothing,49931.14,2026,2,Feb,2026-02
31294,646,48,2025-07-21,3,8037.45,24112.35,Customer_646,58,Bangalore,Female,Product_48,Home,8037.45,2025,7,Jul,2025-07
31295,4397,13,2026-01-01,3,12485.08,37455.24,Customer_4397,24,Bangalore,Female,Product_13,Electronics,12485.08,2026,1,Jan,2026-01
31296,2618,87,2025-05-14,3,16071.12,48213.36,Customer_2618,40,Chennai,Female,Product_87,Beauty,16071.12,2025,5,May,2025-05
31297,2495,8,2026-08-09,3,39083.12,117249.36,Customer_2495,32,Chennai,Female,Product_8,Beauty,39083.12,2026,8,Aug,2026-08
31298,1730,74,2025-03-09,4,36333.3,145333.2,Customer_1730,29,Bangalore,Male,Product_74,Home,36333.3,2025,3,Mar,2025-03
31299,3823,61,2025-09-08,1,20202.33,20202.33,Customer_3823,60,Hyderabad,Female,Product_61,Electronics,20202.33,2025,9,Sep,2025-09
31300,4345,23,2026-07-08,1,43854.59,43854.59,Customer_4345,29,Bangalore,Female,Product_23,Electronics,43854.59,2026,7,Jul,2026-07
31301,2593,96,2025-06-30,1,33224.76,33224.76,Customer_2593,46,Hyderabad,Male,Product_96,Clothing,33224.76,2025,6,Jun,2025-06
31302,3518,43,2026-05-29,1,20477.25,20477.25,Customer_3518,44,Pune,Female,Product_43,Home,20477.25,2026,5,May,2026-05
31303,4248,43,2025-08-19,4,20477.25,81909.0,Customer_4248,57,Chennai,Female,Product_43,Home,20477.25,2025,8,Aug,2025-08
31304,2944,95,2025-03-19,4,43589.34,174357.36,Customer_2944,62,Mumbai,Female,Product_95,Electronics,43589.34,2025,3,Mar,2025-03
31305,956,77,2026-07-25,1,35818.8,35818.8,Customer_956,23,Delhi,Female,Product_77,Home,35818.8,2026,7,Jul,2026-07
31306,4457,46,2025-06-25,2,10101.66,20203.32,Customer_4457,37,Mumbai,Male,Product_46,Beauty,10101.66,2025,6,Jun,2025-06
31307,626,91,2026-02-08,1,9608.7,9608.7,Customer_626,62,Chennai,Female,Product_91,Beauty,9608.7,2026,2,Feb,2026-02
31308,1485,9,2025-09-27,2,9750.32,19500.64,Customer_1485,31,Chennai,Female,Product_9,Clothing,9750.32,2025,9,Sep,2025-09
31309,3731,33,2026-07-01,4,603.79,2415.16,Customer_3731,30,Pune,Female,Product_33,Beauty,603.79,2026,7,Jul,2026-07
31310,4960,40,2026-04-01,1,28082.68,28082.68,Customer_4960,50,Chennai,Male,Product_40,Sports,28082.68,2026,4,Apr,2026-04
31311,1171,23,2026-03-23,3,43854.59,131563.77,Customer_1171,32,Hyderabad,Female,Product_23,Electronics,43854.59,2026,3,Mar,2026-03
31312,2756,85,2025-03-03,4,35859.94,143439.76,Customer_2756,40,Mumbai,Female,Product_85,Electronics,35859.94,2025,3,Mar,2025-03
31313,4932,18,2025-04-22,4,791.19,3164.76,Customer_4932,37,Hyderabad,Male,Product_18,Home,791.19,2025,4,Apr,2025-04
31314,508,75,2025-09-10,4,11645.34,46581.36,Customer_508,57,Hyderabad,Female,Product_75,Clothing,11645.34,2025,9,Sep,2025-09
31315,3897,52,2025-04-14,2,23496.56,46993.12,Customer_3897,50,Bangalore,Female,Product_52,Home,23496.56,2025,4,Apr,2025-04
31316,620,8,2026-04-21,3,39083.12,117249.36,Customer_620,62,Delhi,Male,Product_8,Beauty,39083.12,2026,4,Apr,2026-04
31317,2300,57,2026-04-06,3,25969.56,77908.68,Customer_2300,32,Mumbai,Female,Product_57,Electronics,25969.56,2026,4,Apr,2026-04
31318,4970,18,2025-08-31,4,791.19,3164.76,Customer_4970,20,Hyderabad,Female,Product_18,Home,791.19,2025,8,Aug,2025-08
31319,3221,77,2025-07-25,4,35818.8,143275.2,Customer_3221,31,Hyderabad,Male,Product_77,Home,35818.8,2025,7,Jul,2025-07
31320,2114,24,2025-07-17,4,45641.76,182567.04,Customer_2114,36,Chennai,Female,Product_24,Sports,45641.76,2025,7,Jul,2025-07
31321,1700,24,2025-10-02,1,45641.76,45641.76,Customer_1700,47,Pune,Male,Product_24,Sports,45641.76,2025,10,Oct,2025-10
31322,786,83,2026-08-23,1,2419.59,2419.59,Customer_786,19,Delhi,Female,Product_83,Home,2419.59,2026,8,Aug,2026-08
31323,2505,83,2025-12-01,3,2419.59,7258.77,Customer_2505,37,Mumbai,Male,Product_83,Home,2419.59,2025,12,Dec,2025-12
31324,4749,94,2026-02-10,4,19133.71,76534.84,Customer_4749,46,Hyderabad,Male,Product_94,Clothing,19133.71,2026,2,Feb,2026-02
31325,819,31,2026-08-21,2,36403.6,72807.2,Customer_819,60,Hyderabad,Male,Product_31,Electronics,36403.6,2026,8,Aug,2026-08
31326,2682,22,2026-08-29,2,26836.66,53673.32,Customer_2682,57,Pune,Male,Product_22,Beauty,26836.66,2026,8,Aug,2026-08
31327,1354,36,2026-08-24,2,24519.08,49038.16,Customer_1354,42,Chennai,Male,Product_36,Electronics,24519.08,2026,8,Aug,2026-08
31328,558,62,2025-11-30,4,47464.16,189856.64,Customer_558,47,Delhi,Female,Product_62,Sports,47464.16,2025,11,Nov,2025-11
31329,1491,41,2025-08-27,4,15185.77,60743.08,Customer_1491,51,Delhi,Female,Product_41,Home,15185.77,2025,8,Aug,2025-08
31330,1485,48,2025-02-03,3,8037.45,24112.35,Customer_1485,31,Chennai,Female,Product_48,Home,8037.45,2025,2,Feb,2025-02
31331,3889,100,2026-02-21,4,36835.0,147340.0,Customer_3889,48,Mumbai,Female,Product_100,Sports,36835.0,2026,2,Feb,2026-02
31332,4758,50,2025-08-02,4,37746.1,150984.4,Customer_4758,56,Delhi,Male,Product_50,Sports,37746.1,2025,8,Aug,2025-08
31333,4036,27,2026-07-27,4,27547.37,110189.48,Customer_4036,21,Chennai,Female,Product_27,Sports,27547.37,2026,7,Jul,2026-07
31334,4539,43,2026-07-21,4,20477.25,81909.0,Customer_4539,55,Hyderabad,Female,Product_43,Home,20477.25,2026,7,Jul,2026-07
31335,767,1,2025-10-04,1,9860.9,9860.9,Customer_767,48,Pune,Male,Product_1,Clothing,9860.9,2025,10,Oct,2025-10
31336,3346,99,2025-03-18,4,1180.22,4720.88,Customer_3346,18,Mumbai,Male,Product_99,Electronics,1180.22,2025,3,Mar,2025-03
31337,4748,27,2025-12-10,1,27547.37,27547.37,Customer_4748,18,Delhi,Male,Product_27,Sports,27547.37,2025,12,Dec,2025-12
31338,3689,83,2026-02-22,3,2419.59,7258.77,Customer_3689,47,Mumbai,Female,Product_83,Home,2419.59,2026,2,Feb,2026-02
31339,3055,24,2025-12-22,1,45641.76,45641.76,Customer_3055,36,Pune,Male,Product_24,Sports,45641.76,2025,12,Dec,2025-12
31340,2834,94,2025-12-26,2,19133.71,38267.42,Customer_2834,41,Delhi,Female,Product_94,Clothing,19133.71,2025,12,Dec,2025-12
31341,1954,72,2025-04-04,2,15015.13,30030.26,Customer_1954,61,Mumbai,Male,Product_72,Electronics,15015.13,2025,4,Apr,2025-04
31342,3024,28,2026-05-11,1,47465.8,47465.8,Customer_3024,38,Chennai,Female,Product_28,Clothing,47465.8,2026,5,May,2026-05
31343,3190,97,2025-08-17,3,17217.25,51651.75,Customer_3190,42,Bangalore,Male,Product_97,Home,17217.25,2025,8,Aug,2025-08
31344,2396,74,2025-05-23,2,36333.3,72666.6,Customer_2396,57,Pune,Male,Product_74,Home,36333.3,2025,5,May,2025-05
31345,3536,61,2026-03-15,3,20202.33,60606.99,Customer_3536,21,Delhi,Male,Product_61,Electronics,20202.33,2026,3,Mar,2026-03
31346,3065,45,2025-06-24,3,26833.09,80499.27,Customer_3065,54,Mumbai,Male,Product_45,Home,26833.09,2025,6,Jun,2025-06
31347,4311,89,2025-02-19,2,31386.99,62773.98,Customer_4311,34,Hyderabad,Male,Product_89,Clothing,31386.99,2025,2,Feb,2025-02
31348,4041,74,2025-12-16,1,36333.3,36333.3,Customer_4041,60,Bangalore,Female,Product_74,Home,36333.3,2025,12,Dec,2025-12
31349,3673,62,2025-01-10,3,47464.16,142392.48,Customer_3673,49,Mumbai,Male,Product_62,Sports,47464.16,2025,1,Jan,2025-01
31350,3858,85,2025-06-10,4,35859.94,143439.76,Customer_3858,21,Pune,Female,Product_85,Electronics,35859.94,2025,6,Jun,2025-06
31351,198,35,2025-11-30,4,23136.19,92544.76,Customer_198,41,Pune,Male,Product_35,Home,23136.19,2025,11,Nov,2025-11
31352,3432,99,2025-09-18,3,1180.22,3540.66,Customer_3432,46,Delhi,Male,Product_99,Electronics,1180.22,2025,9,Sep,2025-09
31353,3920,61,2025-07-23,3,20202.33,60606.99,Customer_3920,38,Chennai,Female,Product_61,Electronics,20202.33,2025,7,Jul,2025-07
31354,3807,59,2025-11-19,3,27544.34,82633.02,Customer_3807,35,Bangalore,Female,Product_59,Home,27544.34,2025,11,Nov,2025-11
31355,3803,82,2025-07-31,2,23900.14,47800.28,Customer_3803,32,Delhi,Female,Product_82,Home,23900.14,2025,7,Jul,2025-07
31356,1585,85,2026-01-07,1,35859.94,35859.94,Customer_1585,52,Chennai,Female,Product_85,Electronics,35859.94,2026,1,Jan,2026-01
31357,3456,38,2025-08-29,2,34408.99,68817.98,Customer_3456,34,Hyderabad,Female,Product_38,Clothing,34408.99,2025,8,Aug,2025-08
31358,1483,46,2026-01-13,2,10101.66,20203.32,Customer_1483,56,Hyderabad,Male,Product_46,Beauty,10101.66,2026,1,Jan,2026-01
31359,1879,25,2026-05-30,4,13445.51,53782.04,Customer_1879,63,Delhi,Female,Product_25,Home,13445.51,2026,5,May,2026-05
31360,1841,67,2025-10-29,4,41467.62,165870.48,Customer_1841,42,Pune,Female,Product_67,Clothing,41467.62,2025,10,Oct,2025-10
31361,791,83,2025-10-14,4,2419.59,9678.36,Customer_791,55,Hyderabad,Female,Product_83,Home,2419.59,2025,10,Oct,2025-10
31362,952,27,2026-02-17,4,27547.37,110189.48,Customer_952,54,Bangalore,Male,Product_27,Sports,27547.37,2026,2,Feb,2026-02
31363,1914,26,2025-01-14,1,23214.6,23214.6,Customer_1914,35,Delhi,Female,Product_26,Home,23214.6,2025,1,Jan,2025-01
31364,4704,84,2026-08-29,4,48534.55,194138.2,Customer_4704,34,Mumbai,Male,Product_84,Clothing,48534.55,2026,8,Aug,2026-08
31365,2192,12,2025-09-06,2,3962.61,7925.22,Customer_2192,54,Pune,Female,Product_12,Clothing,3962.61,2025,9,Sep,2025-09
31366,983,83,2025-12-09,1,2419.59,2419.59,Customer_983,18,Pune,Female,Product_83,Home,2419.59,2025,12,Dec,2025-12
31367,676,74,2025-03-20,2,36333.3,72666.6,Customer_676,18,Mumbai,Male,Product_74,Home,36333.3,2025,3,Mar,2025-03
31368,2099,33,2026-05-08,1,603.79,603.79,Customer_2099,47,Delhi,Female,Product_33,Beauty,603.79,2026,5,May,2026-05
31369,1867,38,2026-03-27,1,34408.99,34408.99,Customer_1867,58,Hyderabad,Female,Product_38,Clothing,34408.99,2026,3,Mar,2026-03
31370,122,23,2025-06-30,3,43854.59,131563.77,Customer_122,54,Delhi,Male,Product_23,Electronics,43854.59,2025,6,Jun,2025-06
31371,3633,28,2025-07-25,1,47465.8,47465.8,Customer_3633,61,Delhi,Male,Product_28,Clothing,47465.8,2025,7,Jul,2025-07
31372,2743,57,2026-07-18,3,25969.56,77908.68,Customer_2743,44,Bangalore,Male,Product_57,Electronics,25969.56,2026,7,Jul,2026-07
31373,4857,1,2026-03-31,3,9860.9,29582.7,Customer_4857,61,Pune,Male,Product_1,Clothing,9860.9,2026,3,Mar,2026-03
31374,4874,43,2025-10-16,1,20477.25,20477.25,Customer_4874,54,Chennai,Female,Product_43,Home,20477.25,2025,10,Oct,2025-10
31375,4571,78,2025-06-05,4,8725.0,34900.0,Customer_4571,60,Pune,Male,Product_78,Beauty,8725.0,2025,6,Jun,2025-06
31376,4021,96,2026-08-04,1,33224.76,33224.76,Customer_4021,58,Chennai,Female,Product_96,Clothing,33224.76,2026,8,Aug,2026-08
31377,1243,4,2025-08-18,1,26660.27,26660.27,Customer_1243,49,Hyderabad,Male,Product_4,Sports,26660.27,2025,8,Aug,2025-08
31378,4710,39,2025-02-27,1,14841.37,14841.37,Customer_4710,61,Bangalore,Male,Product_39,Beauty,14841.37,2025,2,Feb,2025-02
31379,3423,42,2026-03-02,3,8523.29,25569.87,Customer_3423,45,Pune,Male,Product_42,Electronics,8523.29,2026,3,Mar,2026-03
31380,3108,67,2026-06-04,2,41467.62,82935.24,Customer_3108,62,Hyderabad,Male,Product_67,Clothing,41467.62,2026,6,Jun,2026-06
31381,2286,53,2025-09-27,1,3729.41,3729.41,Customer_2286,36,Delhi,Male,Product_53,Home,3729.41,2025,9,Sep,2025-09
31382,4970,62,2026-07-27,3,47464.16,142392.48,Customer_4970,20,Hyderabad,Female,Product_62,Sports,47464.16,2026,7,Jul,2026-07
31383,4602,17,2025-03-14,4,15039.39,60157.56,Customer_4602,56,Pune,Female,Product_17,Sports,15039.39,2025,3,Mar,2025-03
31384,84,16,2025-06-30,3,43840.44,131521.32,Customer_84,35,Mumbai,Female,Product_16,Sports,43840.44,2025,6,Jun,2025-06
31385,2577,54,2025-06-29,1,29989.49,29989.49,Customer_2577,54,Mumbai,Male,Product_54,Electronics,29989.49,2025,6,Jun,2025-06
31386,3970,85,2025-05-15,4,35859.94,143439.76,Customer_3970,24,Bangalore,Female,Product_85,Electronics,35859.94,2025,5,May,2025-05
31387,4589,90,2025-11-27,1,7489.38,7489.38,Customer_4589,27,Delhi,Male,Product_90,Electronics,7489.38,2025,11,Nov,2025-11
31388,4277,68,2025-08-01,1,41179.83,41179.83,Customer_4277,45,Chennai,Male,Product_68,Home,41179.83,2025,8,Aug,2025-08
31389,688,74,2025-06-20,1,36333.3,36333.3,Customer_688,41,Pune,Male,Product_74,Home,36333.3,2025,6,Jun,2025-06
31390,3965,32,2025-02-20,4,19025.95,76103.8,Customer_3965,47,Delhi,Male,Product_32,Home,19025.95,2025,2,Feb,2025-02
31391,2865,77,2026-03-28,4,35818.8,143275.2,Customer_2865,50,Delhi,Female,Product_77,Home,35818.8,2026,3,Mar,2026-03
31392,4162,37,2025-10-19,2,1323.97,2647.94,Customer_4162,53,Delhi,Female,Product_37,Electronics,1323.97,2025,10,Oct,2025-10
31393,948,57,2026-04-27,4,25969.56,103878.24,Customer_948,26,Delhi,Male,Product_57,Electronics,25969.56,2026,4,Apr,2026-04
31394,2738,34,2026-04-15,4,660.78,2643.12,Customer_2738,35,Mumbai,Female,Product_34,Sports,660.78,2026,4,Apr,2026-04
31395,2323,35,2025-10-06,3,23136.19,69408.57,Customer_2323,63,Bangalore,Female,Product_35,Home,23136.19,2025,10,Oct,2025-10
31396,554,54,2025-01-26,4,29989.49,119957.96,Customer_554,40,Bangalore,Female,Product_54,Electronics,29989.49,2025,1,Jan,2025-01
31397,2489,18,2026-08-20,2,791.19,1582.38,Customer_2489,51,Delhi,Male,Product_18,Home,791.19,2026,8,Aug,2026-08
31398,277,96,2025-07-06,3,33224.76,99674.28,Customer_277,37,Pune,Male,Product_96,Clothing,33224.76,2025,7,Jul,2025-07
31399,2359,46,2026-07-21,3,10101.66,30304.98,Customer_2359,39,Chennai,Male,Product_46,Beauty,10101.66,2026,7,Jul,2026-07
31400,2233,9,2025-10-14,2,9750.32,19500.64,Customer_2233,35,Pune,Male,Product_9,Clothing,9750.32,2025,10,Oct,2025-10
31401,866,11,2026-06-20,3,43706.96,131120.88,Customer_866,34,Mumbai,Male,Product_11,Sports,43706.96,2026,6,Jun,2026-06
31402,3288,40,2026-06-14,4,28082.68,112330.72,Customer_3288,52,Bangalore,Male,Product_40,Sports,28082.68,2026,6,Jun,2026-06
31403,4921,10,2025-05-31,1,2693.21,2693.21,Customer_4921,27,Mumbai,Female,Product_10,Sports,2693.21,2025,5,May,2025-05
31404,2324,5,2026-08-31,1,40317.93,40317.93,Customer_2324,36,Hyderabad,Female,Product_5,Beauty,40317.93,2026,8,Aug,2026-08
31405,2736,79,2026-01-05,2,5403.22,10806.44,Customer_2736,46,Hyderabad,Male,Product_79,Electronics,5403.22,2026,1,Jan,2026-01
31406,1941,34,2025-07-04,1,660.78,660.78,Customer_1941,46,Bangalore,Female,Product_34,Sports,660.78,2025,7,Jul,2025-07
31407,29,88,2025-07-17,1,22537.42,22537.42,Customer_29,42,Pune,Male,Product_88,Sports,22537.42,2025,7,Jul,2025-07
31408,4455,41,2026-08-05,4,15185.77,60743.08,Customer_4455,35,Chennai,Female,Product_41,Home,15185.77,2026,8,Aug,2026-08
31409,4509,34,2026-05-29,3,660.78,1982.34,Customer_4509,43,Pune,Female,Product_34,Sports,660.78,2026,5,May,2026-05
31410,2920,77,2026-04-30,4,35818.8,143275.2,Customer_2920,42,Bangalore,Male,Product_77,Home,35818.8,2026,4,Apr,2026-04
31411,1923,37,2026-06-25,2,1323.97,2647.94,Customer_1923,53,Delhi,Female,Product_37,Electronics,1323.97,2026,6,Jun,2026-06
31412,1596,6,2025-05-28,4,39609.37,158437.48,Customer_1596,30,Delhi,Male,Product_6,Beauty,39609.37,2025,5,May,2025-05
31413,496,31,2026-07-15,3,36403.6,109210.8,Customer_496,37,Bangalore,Female,Product_31,Electronics,36403.6,2026,7,Jul,2026-07
31414,239,61,2026-01-28,3,20202.33,60606.99,Customer_239,53,Chennai,Female,Product_61,Electronics,20202.33,2026,1,Jan,2026-01
31415,136,69,2026-06-12,1,9605.74,9605.74,Customer_136,22,Mumbai,Female,Product_69,Beauty,9605.74,2026,6,Jun,2026-06
31416,2752,66,2026-03-03,3,21733.34,65200.02,Customer_2752,54,Delhi,Female,Product_66,Sports,21733.34,2026,3,Mar,2026-03
31417,4590,73,2025-03-31,3,14958.13,44874.39,Customer_4590,55,Bangalore,Male,Product_73,Electronics,14958.13,2025,3,Mar,2025-03
31418,772,68,2025-11-20,2,41179.83,82359.66,Customer_772,20,Hyderabad,Female,Product_68,Home,41179.83,2025,11,Nov,2025-11
31419,870,19,2025-08-21,2,15172.65,30345.3,Customer_870,25,Mumbai,Female,Product_19,Beauty,15172.65,2025,8,Aug,2025-08
31420,4695,68,2025-02-11,3,41179.83,123539.49,Customer_4695,64,Mumbai,Female,Product_68,Home,41179.83,2025,2,Feb,2025-02
31421,3492,62,2025-11-24,3,47464.16,142392.48,Customer_3492,57,Delhi,Female,Product_62,Sports,47464.16,2025,11,Nov,2025-11
31422,248,98,2026-06-08,4,34248.24,136992.96,Customer_248,50,Chennai,Male,Product_98,Home,34248.24,2026,6,Jun,2026-06
31423,2322,63,2026-06-16,3,38903.86,116711.58,Customer_2322,41,Hyderabad,Male,Product_63,Sports,38903.86,2026,6,Jun,2026-06
31424,2166,4,2025-11-28,3,26660.27,79980.81,Customer_2166,52,Hyderabad,Female,Product_4,Sports,26660.27,2025,11,Nov,2025-11
31425,2335,74,2025-10-03,1,36333.3,36333.3,Customer_2335,54,Delhi,Male,Product_74,Home,36333.3,2025,10,Oct,2025-10
31426,4561,48,2026-05-11,4,8037.45,32149.8,Customer_4561,62,Pune,Female,Product_48,Home,8037.45,2026,5,May,2026-05
31427,4312,12,2025-02-17,1,3962.61,3962.61,Customer_4312,21,Delhi,Female,Product_12,Clothing,3962.61,2025,2,Feb,2025-02
31428,3686,83,2025-08-19,4,2419.59,9678.36,Customer_3686,41,Chennai,Male,Product_83,Home,2419.59,2025,8,Aug,2025-08
31429,1378,64,2025-09-06,4,14413.18,57652.72,Customer_1378,60,Bangalore,Female,Product_64,Sports,14413.18,2025,9,Sep,2025-09
31430,3376,84,2025-07-15,1,48534.55,48534.55,Customer_3376,58,Bangalore,Female,Product_84,Clothing,48534.55,2025,7,Jul,2025-07
31431,1900,56,2026-08-07,3,26475.7,79427.1,Customer_1900,64,Delhi,Female,Product_56,Clothing,26475.7,2026,8,Aug,2026-08
31432,547,30,2025-08-16,2,11923.28,23846.56,Customer_547,49,Mumbai,Female,Product_30,Beauty,11923.28,2025,8,Aug,2025-08
31433,1033,10,2026-02-26,1,2693.21,2693.21,Customer_1033,54,Mumbai,Male,Product_10,Sports,2693.21,2026,2,Feb,2026-02
31434,1515,6,2026-05-28,3,39609.37,118828.11,Customer_1515,51,Bangalore,Male,Product_6,Beauty,39609.37,2026,5,May,2026-05
31435,3361,37,2026-08-31,3,1323.97,3971.91,Customer_3361,50,Mumbai,Female,Product_37,Electronics,1323.97,2026,8,Aug,2026-08
31436,4636,5,2025-01-03,3,40317.93,120953.79,Customer_4636,55,Chennai,Female,Product_5,Beauty,40317.93,2025,1,Jan,2025-01
31437,4859,66,2025-07-10,4,21733.34,86933.36,Customer_4859,24,Bangalore,Female,Product_66,Sports,21733.34,2025,7,Jul,2025-07
31438,144,31,2026-03-11,1,36403.6,36403.6,Customer_144,43,Chennai,Male,Product_31,Electronics,36403.6,2026,3,Mar,2026-03
31439,4537,25,2025-12-15,4,13445.51,53782.04,Customer_4537,49,Chennai,Male,Product_25,Home,13445.51,2025,12,Dec,2025-12
31440,3892,81,2026-02-19,1,19119.05,19119.05,Customer_3892,26,Mumbai,Female,Product_81,Sports,19119.05,2026,2,Feb,2026-02
31441,4312,8,2026-03-02,3,39083.12,117249.36,Customer_4312,21,Delhi,Female,Product_8,Beauty,39083.12,2026,3,Mar,2026-03
31442,585,72,2026-06-22,1,15015.13,15015.13,Customer_585,33,Delhi,Female,Product_72,Electronics,15015.13,2026,6,Jun,2026-06
31443,1017,6,2025-08-15,1,39609.37,39609.37,Customer_1017,22,Hyderabad,Female,Product_6,Beauty,39609.37,2025,8,Aug,2025-08
31444,157,67,2025-03-01,4,41467.62,165870.48,Customer_157,60,Hyderabad,Male,Product_67,Clothing,41467.62,2025,3,Mar,2025-03
31445,3022,2,2025-03-04,2,14385.66,28771.32,Customer_3022,49,Hyderabad,Male,Product_2,Electronics,14385.66,2025,3,Mar,2025-03
31446,3198,56,2025-07-29,4,26475.7,105902.8,Customer_3198,53,Hyderabad,Male,Product_56,Clothing,26475.7,2025,7,Jul,2025-07
31447,1271,96,2026-05-27,4,33224.76,132899.04,Customer_1271,41,Pune,Female,Product_96,Clothing,33224.76,2026,5,May,2026-05
31448,2290,11,2026-08-27,1,43706.96,43706.96,Customer_2290,22,Pune,Male,Product_11,Sports,43706.96,2026,8,Aug,2026-08
31449,4710,95,2025-09-08,2,43589.34,87178.68,Customer_4710,61,Bangalore,Male,Product_95,Electronics,43589.34,2025,9,Sep,2025-09
31450,2210,75,2025-06-27,1,11645.34,11645.34,Customer_2210,42,Mumbai,Male,Product_75,Clothing,11645.34,2025,6,Jun,2025-06
31451,3160,75,2026-03-24,3,11645.34,34936.02,Customer_3160,35,Pune,Female,Product_75,Clothing,11645.34,2026,3,Mar,2026-03
31452,3367,73,2025-02-23,3,14958.13,44874.39,Customer_3367,58,Hyderabad,Male,Product_73,Electronics,14958.13,2025,2,Feb,2025-02
31453,4282,48,2026-08-12,1,8037.45,8037.45,Customer_4282,58,Delhi,Female,Product_48,Home,8037.45,2026,8,Aug,2026-08
31454,4088,12,2026-05-16,2,3962.61,7925.22,Customer_4088,48,Mumbai,Male,Product_12,Clothing,3962.61,2026,5,May,2026-05
31455,3915,46,2025-06-05,2,10101.66,20203.32,Customer_3915,38,Chennai,Male,Product_46,Beauty,10101.66,2025,6,Jun,2025-06
31456,4702,42,2025-09-02,4,8523.29,34093.16,Customer_4702,40,Delhi,Female,Product_42,Electronics,8523.29,2025,9,Sep,2025-09
31457,3268,6,2025-08-17,3,39609.37,118828.11,Customer_3268,39,Pune,Female,Product_6,Beauty,39609.37,2025,8,Aug,2025-08
31458,4814,16,2026-01-24,2,43840.44,87680.88,Customer_4814,32,Bangalore,Male,Product_16,Sports,43840.44,2026,1,Jan,2026-01
31459,188,16,2025-03-25,1,43840.44,43840.44,Customer_188,44,Hyderabad,Female,Product_16,Sports,43840.44,2025,3,Mar,2025-03
31460,1376,73,2025-08-14,3,14958.13,44874.39,Customer_1376,63,Bangalore,Female,Product_73,Electronics,14958.13,2025,8,Aug,2025-08
31461,2654,32,2025-07-28,1,19025.95,19025.95,Customer_2654,47,Bangalore,Female,Product_32,Home,19025.95,2025,7,Jul,2025-07
31462,689,70,2025-02-28,2,35116.83,70233.66,Customer_689,45,Pune,Male,Product_70,Sports,35116.83,2025,2,Feb,2025-02
31463,482,17,2025-01-22,1,15039.39,15039.39,Customer_482,27,Delhi,Female,Product_17,Sports,15039.39,2025,1,Jan,2025-01
31464,2135,25,2025-05-24,1,13445.51,13445.51,Customer_2135,51,Mumbai,Female,Product_25,Home,13445.51,2025,5,May,2025-05
31465,1708,53,2026-04-07,3,3729.41,11188.23,Customer_1708,47,Pune,Male,Product_53,Home,3729.41,2026,4,Apr,2026-04
31466,3282,7,2025-02-10,2,29152.05,58304.1,Customer_3282,20,Delhi,Male,Product_7,Clothing,29152.05,2025,2,Feb,2025-02
31467,209,64,2026-03-28,1,14413.18,14413.18,Customer_209,40,Pune,Male,Product_64,Sports,14413.18,2026,3,Mar,2026-03
31468,4376,40,2025-09-14,2,28082.68,56165.36,Customer_4376,44,Delhi,Male,Product_40,Sports,28082.68,2025,9,Sep,2025-09
31469,2044,30,2025-08-02,4,11923.28,47693.12,Customer_2044,64,Pune,Male,Product_30,Beauty,11923.28,2025,8,Aug,2025-08
31470,3543,15,2026-07-07,3,20590.51,61771.53,Customer_3543,23,Bangalore,Female,Product_15,Electronics,20590.51,2026,7,Jul,2026-07
31471,1037,82,2026-03-05,1,23900.14,23900.14,Customer_1037,38,Pune,Female,Product_82,Home,23900.14,2026,3,Mar,2026-03
31472,4646,58,2025-10-23,3,46232.85,138698.55,Customer_4646,62,Delhi,Male,Product_58,Home,46232.85,2025,10,Oct,2025-10
31473,4406,99,2025-01-14,2,1180.22,2360.44,Customer_4406,29,Chennai,Female,Product_99,Electronics,1180.22,2025,1,Jan,2025-01
31474,1719,49,2026-06-15,3,33614.54,100843.62,Customer_1719,29,Bangalore,Male,Product_49,Clothing,33614.54,2026,6,Jun,2026-06
31475,2254,84,2026-05-31,4,48534.55,194138.2,Customer_2254,24,Mumbai,Male,Product_84,Clothing,48534.55,2026,5,May,2026-05
31476,1723,80,2025-08-20,1,12028.3,12028.3,Customer_1723,18,Bangalore,Female,Product_80,Electronics,12028.3,2025,8,Aug,2025-08
31477,1220,50,2025-07-16,2,37746.1,75492.2,Customer_1220,49,Hyderabad,Male,Product_50,Sports,37746.1,2025,7,Jul,2025-07
31478,1051,35,2025-11-12,2,23136.19,46272.38,Customer_1051,56,Bangalore,Male,Product_35,Home,23136.19,2025,11,Nov,2025-11
31479,3381,22,2025-01-11,2,26836.66,53673.32,Customer_3381,36,Hyderabad,Female,Product_22,Beauty,26836.66,2025,1,Jan,2025-01
31480,4699,28,2025-01-27,3,47465.8,142397.4,Customer_4699,49,Delhi,Female,Product_28,Clothing,47465.8,2025,1,Jan,2025-01
31481,4996,43,2025-02-13,3,20477.25,61431.75,Customer_4996,33,Mumbai,Female,Product_43,Home,20477.25,2025,2,Feb,2025-02
